Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Not Applicable / First Class / 2:1 / 2:2,Secondary,No,Yes,No,Yes,Subject ID,Not sure,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Not Applicable / First Class / 2:1 / 2:2,Secondary,No,Yes,No,Yes,Subject ID,Not sure,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Not Applicable / First Class / 2:1 / 2:2,Secondary,No,Yes,No,Yes,Subject ID,2020,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Not Applicable / First Class / 2:1 / 2:2,Secondary,No,Yes,No,Yes,Subject ID,2020,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Not Applicable / First Class / 2:1 / 2:2,Secondary,No,Yes,No,Yes,Subject ID,2021,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Not Applicable / First Class / 2:1 / 2:2,Secondary,No,Yes,No,Yes,Subject ID,2021,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Not Applicable / First Class / 2:1 / 2:2,Secondary,No,Yes,No,Yes,Subject ID,2022,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Not Applicable / First Class / 2:1 / 2:2,Secondary,No,Yes,No,Yes,Subject ID,2022,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Not Applicable / First Class / 2:1 / 2:2,Secondary,No,Yes,No,Yes,Subject ID,2023,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Not Applicable / First Class / 2:1 / 2:2,Secondary,No,Yes,No,Yes,Subject ID,2023,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,--,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Not Applicable / First Class / 2:1 / 2:2,Secondary,No,Yes,No,No,,,,,,,,,,,,,,INVALID,,FALSE,FALSE,FALSE,FALSE,,
Get TTA,--,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Not Applicable / First Class / 2:1 / 2:2,Secondary,No,No,,,,,,,,,,,,,,,,INVALID,,FALSE,FALSE,FALSE,FALSE,,
Get TTA,--,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Third Class or Below,,,,,,,,,,,,,,,,,,,INVALID,,FALSE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,Yes,,Yes,,,Not sure,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,Yes,,Yes,,,Not sure,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,Yes,,Yes,,,2020,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,Yes,,Yes,,,2020,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,Yes,,Yes,,,2021,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,Yes,,Yes,,,2021,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,Yes,,Yes,,,2022,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,Yes,,Yes,,,2022,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,Yes,,Yes,,,2023,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,Yes,,Yes,,,2023,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,Yes,,No,Yes,,Not sure,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,Yes,,No,Yes,,Not sure,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,Yes,,No,Yes,,2020,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,Yes,,No,Yes,,2020,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,Yes,,No,Yes,,2021,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,Yes,,No,Yes,,2021,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,Yes,,No,Yes,,2022,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,Yes,,No,Yes,,2022,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,Yes,,No,Yes,,2023,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,Yes,,No,Yes,,2023,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,--,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,Yes,,No,No,,,,,,,,,,,,,,INVALID,,FALSE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,No,Yes,Yes,,,Not sure,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,No,Yes,Yes,,,Not sure,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,No,Yes,Yes,,,2020,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,No,Yes,Yes,,,2020,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,No,Yes,Yes,,,2021,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,No,Yes,Yes,,,2021,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,No,Yes,Yes,,,2022,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,No,Yes,Yes,,,2022,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,No,Yes,Yes,,,2023,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,No,Yes,Yes,,,2023,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,No,Yes,No,Yes,,Not sure,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,No,Yes,No,Yes,,Not sure,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,No,Yes,No,Yes,,2020,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,No,Yes,No,Yes,,2020,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,No,Yes,No,Yes,,2021,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,No,Yes,No,Yes,,2021,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,No,Yes,No,Yes,,2022,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,No,Yes,No,Yes,,2022,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,No,Yes,No,Yes,,2023,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,No,Yes,No,Yes,,2023,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,--,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,No,Yes,No,No,,,,,,,,,,,,,,INVALID,,FALSE,FALSE,FALSE,FALSE,,
Get TTA,--,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Primary,No,No,,,,,,,,,,,,,,,,INVALID,,FALSE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,Yes,,Yes,,Subject ID,Not sure,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,Yes,,Yes,,Subject ID,Not sure,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,Yes,,Yes,,Subject ID,2020,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,Yes,,Yes,,Subject ID,2020,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,Yes,,Yes,,Subject ID,2021,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,Yes,,Yes,,Subject ID,2021,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,Yes,,Yes,,Subject ID,2022,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,Yes,,Yes,,Subject ID,2022,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,Yes,,Yes,,Subject ID,2023,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,Yes,,Yes,,Subject ID,2023,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,Yes,,No,Yes,Subject ID,Not sure,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,Yes,,No,Yes,Subject ID,Not sure,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,Yes,,No,Yes,Subject ID,2020,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,Yes,,No,Yes,Subject ID,2020,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,Yes,,No,Yes,Subject ID,2021,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,Yes,,No,Yes,Subject ID,2021,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,Yes,,No,Yes,Subject ID,2022,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,Yes,,No,Yes,Subject ID,2022,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,Yes,,No,Yes,Subject ID,2023,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,Yes,,No,Yes,Subject ID,2023,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,--,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,Yes,,No,No,,,,,,,,,,,,,,INVALID,,FALSE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,No,Yes,Yes,,Subject ID,Not sure,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,No,Yes,Yes,,Subject ID,Not sure,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,No,Yes,Yes,,Subject ID,2020,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,No,Yes,Yes,,Subject ID,2020,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,No,Yes,Yes,,Subject ID,2021,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,No,Yes,Yes,,Subject ID,2021,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,No,Yes,Yes,,Subject ID,2022,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,No,Yes,Yes,,Subject ID,2022,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,No,Yes,Yes,,Subject ID,2023,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,No,Yes,Yes,,Subject ID,2023,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,No,Yes,No,Yes,Subject ID,Not sure,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,No,Yes,No,Yes,Subject ID,Not sure,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,No,Yes,No,Yes,Subject ID,2020,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,No,Yes,No,Yes,Subject ID,2020,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,No,Yes,No,Yes,Subject ID,2021,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,No,Yes,No,Yes,Subject ID,2021,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,No,Yes,No,Yes,Subject ID,2022,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,No,Yes,No,Yes,Subject ID,2022,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,No,Yes,No,Yes,Subject ID,2023,0000-00-00Z,,,UK,XXX,,,,,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
Get TTA,Overseas Graduate,XXX,XXX,xxx@xxx.com,No,,,,,,Yes,,,Degree Subject ID,Pass (Grade unknown),Secondary,No,Yes,No,Yes,Subject ID,2023,0000-00-00Z,,,Overseas,,,,,Country ID,123456789,,COMPLETE,,TRUE,FALSE,FALSE,FALSE,,
